app_id,title,description
4d6ae242-2891-4581-b120-f374bbbb8def,Real Upsell Results,Increase average order value with Upsells! Fully compatible with all Shopify sales channels and inventory management. Upsell the right way!
8c42fcd8-9bd0-4f85-8dc7-8cc8d6df8218,No coding!,Get set up in less than 2 minutes. No coding needed.
4d6ae242-2891-4581-b120-f374bbbb8def,No coding needed. Just upsell!,No coding necessary and no duplicate variants unlike other apps!! Get set up with upsell and cross sells within 2 minutes. Sweet Upsell!
fc720049-ca78-4924-9a52-e8538c443eaa,Facebook Messenger Marketing,Facebook Messenger is the future in communicating with your customers! Messenger open rates are 80%+
a450e57b-be68-4324-aa10-60f70f45e2e9,On-Demand P&L,"With the ability to sync all of your costs, you have access to real time profit and loss reporting under own dashboard."
9bb691aa-2c2a-4b62-a983-c7cf29474cb5,Discounted Pricing =More Sales,Generate more sales by offering discounted pricing through volume discount offers. Discounted Pricing done right!
fc720049-ca78-4924-9a52-e8538c443eaa,Increase Open Rates! 🚀 Sales,Sending Facebook Messenger messages will have supremely higher opening rates than email!
fc720049-ca78-4924-9a52-e8538c443eaa,Facebook Messenger -no coding,No coding required to get up and running and start sending Facebook Messenger messages.
a450e57b-be68-4324-aa10-60f70f45e2e9,Key Metrics,"Get a better understanding of your business with key metrics like CAC, GM, and more."
a450e57b-be68-4324-aa10-60f70f45e2e9,E-mail Scheduling,We know it gets busy while you're busy making your business great. This is why you can schedule emails with a snapshot of your performance.
b0fddc87-5fd9-4282-9ca7-046fb1ff7ddf,Collect reviews easily,"Collect Product & Videos, Site Review, Photo Reviews, Q&A, Instagram, Checkout Reviews easily to increase Social Proof &  Conversions"
9bb691aa-2c2a-4b62-a983-c7cf29474cb5,Sell More with Volume Discount,Discounted Pricing offers are compatible with all Shopify sales channels. Volume discounts to increase sales!
9bb691aa-2c2a-4b62-a983-c7cf29474cb5,Discounted Pricing w/ no code,No coding necessary to get started with discounts. Start making more money right away with volume discount offers!
b0fddc87-5fd9-4282-9ca7-046fb1ff7ddf,Boost Sales With Reviews,"Showcase product reviews & collection reviews rich snippets on Google search. Reviews app Increases organic traffic, page ranking and SEO"
b0fddc87-5fd9-4282-9ca7-046fb1ff7ddf,Increase Traffic with Reviews,"Push Product & Site reviews to Google, Facebook, Instagram & Twitter. Use the power of Social Proof to increase Sales."
716326a8-285e-41b8-83e8-db54857bd524,Fresh Instagram Feed,Freshen up your store with lively posts on your Instagram feed with the new Facebook API!
4eb146df-6521-4934-afa7-68bb713ecb2c,Deliver your own packages,Pidgeon makes it easy to deliver your own packages by generating an optimal delivery route.
56718ca8-7d18-4529-9e2c-1dd967f89995,Save time!,Automatically remind your customers to pay their invoice.
716326a8-285e-41b8-83e8-db54857bd524,Fully responsive,Increase conversion with our smooth design across multiple devices
716326a8-285e-41b8-83e8-db54857bd524,Multiple modification options,So you can modify feeds that suit your brand best.
4eb146df-6521-4934-afa7-68bb713ecb2c,Reduce Driving Distance,"Less driving, less gas, less wear and tear on your vehicle, more money in your pocket!"
4eb146df-6521-4934-afa7-68bb713ecb2c,Deliver More Packages,"By optimizing your delivery route, you can make more deliveries in the same amount of time!"
56718ca8-7d18-4529-9e2c-1dd967f89995,Happy Customers,Satisfy your customers with a quick start-to-end order process.
56718ca8-7d18-4529-9e2c-1dd967f89995,Grow bigger and faster,Be ready for new investments with on time payments!
9f4ff0e6-0d82-4ea0-b065-96247ac3be6e,Total inventory value,Get the exact value of all products in stock and floating value for items sold but not yet delivered.
9f4ff0e6-0d82-4ea0-b065-96247ac3be6e,Go back in time,The app keeps you inventory value from the moment it is installed. Accountant asking for inventory value 6 months ago? No problem.
9f4ff0e6-0d82-4ea0-b065-96247ac3be6e,Accounting love,Give your accountant the data needed - and get love in return.
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,Grab Attention of Visitors,Increase conversion rate by displaying eye-catching notifications to grab attention of your visitors & engage them to take action.
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,Build Credibility & Grow Sales,Social Proof is an incredible strategy to help you build trust with your visitors and motivates them to complete the sale with confidence.
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,Fear of Missing Out Works,Successful marketers use Fear of Missing Out as an effective marketing strategy to prompt visitors to take immediate action & close sales.
150104ed-8a9f-435d-9d3b-83c1a70db19d,Launch Ambassador Storefronts,Ambassador storefronts are shoppable video landing pages in your store that enable ambassadors to drive new traffic from social and SEO.
150104ed-8a9f-435d-9d3b-83c1a70db19d,Manage & Engage Ambassadors,Work with your team of ambassadors on marketing strategies to promote products. Leverage their audiences to grow your business.
150104ed-8a9f-435d-9d3b-83c1a70db19d,Commission Ambassadors,Track & pay ambassadors with sales and commission reports. Monitor engagement from shoppable videos & photos.
75bdd82d-7a78-4e99-ad96-13460e70a189,1 Click Installation,Install the app and that's it. No need to do any configuration or app management. Fully automatic. Almost magical
096e0592-ad96-49b4-9af9-fc2338f3213f,Easy product feeds,Google compliant feeds without the hassle. Our default configuration works for most merchants. We'll support you in case you get stuck.
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,Increase Sales & Revenue,Add a shoppable TikTok feed anywhere and even a dedicated TikTok page! Watch your visitors become customers as they shop your viral videos.
75bdd82d-7a78-4e99-ad96-13460e70a189,FREE to anyone fighting COVID,The world is going through some hard times and we wanted to do our part to help. The app is free to any store fighting against COVID-19
096e0592-ad96-49b4-9af9-fc2338f3213f,Fast sync to Google Merchant,"After you create the feed, we save you time by sending the feed to Google Merchant with one click."
096e0592-ad96-49b4-9af9-fc2338f3213f,Optimize your data,"If you're missing required fields, you can optimize your listings with ""Dynamic attributes"". This saves you hundreds of hours of data entry."
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,Increasengagement,"Our uniquely designed shoppable feed also offers your customers a discount in exchange for a heart, comment and share."
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,Increase Brand Awareness,"Don't get left in the dust, your competitors are embracing TikTok and going viral. So stop making excuses and join the TikTok community."
75bdd82d-7a78-4e99-ad96-13460e70a189,Complete Customization,"Make the app your own. By default, we try to match your store design. Advanced customizability is just a line of code away"
3d937a31-b566-48d1-a058-f1a779b1357b,Simple Conversion Tracking,Have all your Twitter Ad conversions tracked in just one click. Add your Pixel ID and the tracking is applied to your store.
3d937a31-b566-48d1-a058-f1a779b1357b,Create Custom Triggers,"Create specific events to track customer actions. Including, Page Visit, Purchase  and many more."
3d937a31-b566-48d1-a058-f1a779b1357b,Refine Your Ads,"With conversions being attributed correctly, refine your Twitter ads by pinpointing where you may be losing customers."
35586323-280e-42f4-88d4-746c6a05f496,Automatización de procesos,"Todas las ventas que tengas en las comunas que abarcamos, se integrarán directamente a tu sucursal virtual."
35586323-280e-42f4-88d4-746c6a05f496,Rastrea tu pedido,"Una vez finalizado el pago de tus envíos en tu sucursal virtual, Ship Box se encarga de cargar el número de orden en Shopify."
35586323-280e-42f4-88d4-746c6a05f496,Logística completa,Contamos con una red de transportistas preparados para representar a tu empresa tal cual como la representas tu.
7146a5ac-0d78-4e04-8a7a-a893c8e8474f,Save money and time,No inventory. No Risk. Get high profit margins with your unique design. Fast processing and shipping can save your time.
9cb5105e-685c-4a80-a2c0-a29d2a57cb63,Boost Traffic & Higher Ranking,Increase Traffic with better SEO by optimize SEO.
fcaf497a-7783-41a3-b84c-fade6562766e,Real Time Fraud Analysis,"Our real-time Fraud detection algorithm ensures that fraud is detected at the time of order capture, enabling you to make timely decisions."
7146a5ac-0d78-4e04-8a7a-a893c8e8474f,Automatic Fulfillment,"We have our own intelligent logistics system and distribution system, giving you the efficient way to handle orders."
7146a5ac-0d78-4e04-8a7a-a893c8e8474f,"Easy to use, 3D Design Tools","3D models, which provide a perfect opportunity to interact with delicate artifact, will bring you inspiration and more perfect mockups."
9cb5105e-685c-4a80-a2c0-a29d2a57cb63,Easy Setup,Start Guide for every configuration. No coding required!
9cb5105e-685c-4a80-a2c0-a29d2a57cb63,Automatic,Auto optimize Website for SEO. Check SEO results by day
5587afc7-4229-4c2e-9f57-aa8f0b0e6cc4,Sustainable,"We do not add to pollution nor congestion. We deliver only on foot, bicycle or using public transport."
fcaf497a-7783-41a3-b84c-fade6562766e,Easy Integration,"Integrate your store with our cloud based platform effortlessly. It's fully automatic, upon registering it'll automatically sync the orders."
fcaf497a-7783-41a3-b84c-fade6562766e,Preserves Customer Trust,Fraudalytix’s proactive customer-centric fraud prevention helps preserve and protect customer experience.
f63d555d-9235-401a-b418-3993008f5863,Boost sales,Make sales to hesitant shoppers by allowing them to offer product price. It's the easiest way to grow more sales
47cf5036-8737-4da6-b846-697e89164a34,Lower Shipping Times & Costs,"Your customers can get their orders delivered within hours with live-tracking and alerts, and all for the cost of an Uber ride."
5587afc7-4229-4c2e-9f57-aa8f0b0e6cc4,Fast,We can deliver as fast as within one hour after you place an order and we do it without motorized vehicles.
f63d555d-9235-401a-b418-3993008f5863,Automatic Discounts,Automatically generates discount code for shoppers when they accept the deal
47cf5036-8737-4da6-b846-697e89164a34,Increase Sales & Conversions,"Stop losing conversions due to slow shipping. Empower your customers with affordable, same-day shipping, & watch your sales skyrocket."
47cf5036-8737-4da6-b846-697e89164a34,Customer Service & Tracking,"Support for you & your customers, live-tracking maps and alerts ensure clear communication from order confirmation to delivery."
65ab5b85-d392-4d67-a599-92bb1799b868,Restrict under-age visitors,Prevent and restrict underage visitors from viewing your store.
e87250c8-c9a4-4d53-94aa-ec64472cf9f1,Drive Sales with Live Events,Provide entertaining and differentiated live video experiences to your buyers. Use it for a product launch or for your weekly promotions!
5587afc7-4229-4c2e-9f57-aa8f0b0e6cc4,Personnal,"We deliver personally. Our customers get to know their Urber, communicate with them as well as edit delivery details along the way."
f63d555d-9235-401a-b418-3993008f5863,Quantity Based Discount,Allows merchant to setup different discount rate for different quantity
79026c40-ebec-4003-bda1-8ccb08ccd73e,Create Social Proof,"When customers visit your store, they'll be greeted by a beautiful live chat widget that will showcase your server and reinforce your brand"
65ab5b85-d392-4d67-a599-92bb1799b868,Fully Customizable,"Easily personalize Agify to match your store's theme. Choose Colors, Size and Fonts to match your store's design."
65ab5b85-d392-4d67-a599-92bb1799b868,"Easy Install, No Coding Needed",Install Agify with ease! Not a single line of code is needed.
